:START_ID,:END_ID,relation,concepts,synsets,:TYPE
The latest version is 10.0.1/2025.09.25.,The current version can be upgraded to the new version.,as a result,[],[],Relation
A maintenance record about B client was created.,B client,is participated by,[],[],Relation
A maintenance record about B client was created.,maintenance record,is participated by,[],[],Relation
"Engineer A staff processed the maintenance from 11:00 to 12:00 on November 6, 2025.",A staff,is participated by,[],[],Relation
"Engineer A staff processed the maintenance from 11:00 to 12:00 on November 6, 2025.",engineer,is participated by,[],[],Relation
The description of the state is Splunk B client department October monthly maintenance.,Splunk,is participated by,[],[],Relation
The description of the state is Splunk B client department October monthly maintenance.,B client,is participated by,[],[],Relation
The description of the state is Splunk B client department October monthly maintenance.,B client department,is participated by,[],[],Relation
1. It is suggested to expand the authorization quantity to 285GB with an average authorization usage of 239.38GB.,authorization quantity,is participated by,[],[],Relation
1. It is suggested to expand the authorization quantity to 285GB with an average authorization usage of 239.38GB.,285GB,is participated by,[],[],Relation
1. It is suggested to expand the authorization quantity to 285GB with an average authorization usage of 239.38GB.,average authorization usage,is participated by,[],[],Relation
1. It is suggested to expand the authorization quantity to 285GB with an average authorization usage of 239.38GB.,239.38GB,is participated by,[],[],Relation
"2. The space usage of servers IDX01, IDX02, and IDX03 has reached 90%.",servers,is participated by,[],[],Relation
"2. The space usage of servers IDX01, IDX02, and IDX03 has reached 90%.",IDX01,is participated by,[],[],Relation
"2. The space usage of servers IDX01, IDX02, and IDX03 has reached 90%.",IDX02,is participated by,[],[],Relation
"2. The space usage of servers IDX01, IDX02, and IDX03 has reached 90%.",IDX03,is participated by,[],[],Relation
"2. The space usage of servers IDX01, IDX02, and IDX03 has reached 90%.",space usage,is participated by,[],[],Relation
"It is suggested that if the space usage continues to grow, frozen will be moved.",space usage,is participated by,[],[],Relation
"It is suggested that if the space usage continues to grow, frozen will be moved.",frozen,is participated by,[],[],Relation
3. There are no system optimization suggestions.,system optimization suggestions,is participated by,[],[],Relation
4. It is suggested that the current version 9.3.3/2025.02.26 should be updated to version 10.0.1/2025.09.25.,current version,is participated by,[],[],Relation
4. It is suggested that the current version 9.3.3/2025.02.26 should be updated to version 10.0.1/2025.09.25.,version 9.3.3,is participated by,[],[],Relation
4. It is suggested that the current version 9.3.3/2025.02.26 should be updated to version 10.0.1/2025.09.25.,2025.02.26,is participated by,[],[],Relation
4. It is suggested that the current version 9.3.3/2025.02.26 should be updated to version 10.0.1/2025.09.25.,newest version,is participated by,[],[],Relation
4. It is suggested that the current version 9.3.3/2025.02.26 should be updated to version 10.0.1/2025.09.25.,version 10.0.1,is participated by,[],[],Relation
4. It is suggested that the current version 9.3.3/2025.02.26 should be updated to version 10.0.1/2025.09.25.,2025.09.25,is participated by,[],[],Relation
The current version has recently been scanned for vulnerabilities and it is recommended to upgrade.,current version,is participated by,[],[],Relation
The current version has recently been scanned for vulnerabilities and it is recommended to upgrade.,vulnerabilities,is participated by,[],[],Relation
B客戶,維護紀錄,is associated with,[],[],Relation
處理工程師,"A人員, C人員",includes,[],[],Relation
維護紀錄,2025/11/18 13:30 至 2025/11/18 17:30,occurs during,[],[],Relation
Splunk,駐點工作內容,has action,[],[],Relation
A部門,PA報表寄信異常,handles,[],[],Relation
A部門,PA 每月Block Category報表,has block category report,[],[],Relation
B部門,檢查各台主機KV store 憑證效期,handles,[],[],Relation
B部門,FISAC資料收容,has task,[],[],Relation
B部門,Splunk bundle儲存量過大,handles,[],[],Relation
B部門,Indexer 索引同步狀態,has task,[],[],Relation
james,IP申請單,submits,[],[],Relation
Centos作業系統升級,A部門,is evaluated by,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/18 13:30 至 2025/11/18 17:30。",A部門 1.PA報表寄信異常-完成 已設定PA 每月Block Category報表新的寄送套件，將於下個月1號確認該報表寄送郵件情況。,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/18 13:30 至 2025/11/18 17:30。",B部門 1.檢查各台主機KV store 憑證效期 已更新全部主機之KV store 憑證(效期至：2028/11)。,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/18 13:30 至 2025/11/18 17:30。",B部門 2.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/18 13:30 至 2025/11/18 17:30。",B部門 3.Splunk bundle儲存量過大 加入設定以停止預先儲存/apps/search路徑下的csv檔案作為知識包。,before,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/18 13:30 至 2025/11/18 17:30。",B部門 4.Indexer 索引同步狀態 確認index同步狀態為正常。,before,[],[],Relation
A部門 1.PA報表寄信異常-完成 已設定PA 每月Block Category報表新的寄送套件，將於下個月1號確認該報表寄送郵件情況。,A部門 1.PA報表寄信異常-完成,as a result,[],[],Relation
B部門 2.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,B部門 4.Indexer 索引同步狀態 確認index同步狀態為正常。,at the same time,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/18 13:30 至 2025/11/18 17:30。",A人員,is participated by,[],[],Relation
"處理工程師為 A人員,C人員 進行時間為 2025/11/18 13:30 至 2025/11/18 17:30。",C人員,is participated by,[],[],Relation
PA報表寄信異常-完成 已設定PA 每月Block Category報表新的寄送套件，將於下個月1號確認該報表寄送郵件情況。,PA,is participated by,[],[],Relation
PA報表寄信異常-完成 已設定PA 每月Block Category報表新的寄送套件，將於下個月1號確認該報表寄送郵件情況。,A部門,is participated by,[],[],Relation
檢查各台主機KV store 憑證效期 已更新全部主機之KV store 憑證(效期至：2028/11)。,B部門,is participated by,[],[],Relation
檢查各台主機KV store 憑證效期 已更新全部主機之KV store 憑證(效期至：2028/11)。,主機,is participated by,[],[],Relation
FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,FISAC,is participated by,[],[],Relation
FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,James,is participated by,[],[],Relation
FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。,B部門,is participated by,[],[],Relation
Splunk bundle儲存量過大 加入設定以停止預先儲存/apps/search路徑下的csv檔案作為知識包。,Splunk,is participated by,[],[],Relation
Indexer 索引同步狀態 確認index同步狀態為正常。,Indexer,is participated by,[],[],Relation
Indexer 索引同步狀態 確認index同步狀態為正常。,B部門,is participated by,[],[],Relation
I客戶,維護紀錄,have,[],[],Relation
A人員,處理工程師,is,[],[],Relation
狀態描述,設備接收狀態檢查,include,[],[],Relation
今日工作項目,1.asa事件接收異常 問題：新增UDP接收來自172.20.137.45的asa事件，於搜尋頁面上卻查詢不到該IP事件 解決辦法：於indexer cluster上新增索引後部署至底下indexer，再次於SH上執行搜尋即可查詢事件,is,[],[],Relation
今日工作項目,2.checkpoint相關告警查看 確認所有checkpoint告警使用情況。,is,[],[],Relation
The maintenance record is about I客戶.,A person named A人員 handled the issue.,before,[],[],Relation
A person named A人員 handled the issue.,The engineer started working at 2025/11/19 13:30 to 2025/11/19 14:30.,after,[],[],Relation
A person named A人員 handled the issue.,The engineer started working at 2025/11/19 13:30 to 2025/11/19 14:30.,because,[],[],Relation
A person named A人員 handled the issue.,The engineer started working at 2025/11/19 13:30 to 2025/11/19 14:30.,at the same time,[],[],Relation
The maintenance record is about I客戶.,The device received the status check.,before,[],[],Relation
A person named A人員 handled the issue.,The device received the status check.,after,[],[],Relation
The maintenance record is about I客戶.,There was a checkpoint-related alarm query.,before,[],[],Relation
A person named A人員 handled the issue.,There was a checkpoint-related alarm query.,after,[],[],Relation
: 1.asa事件接收異常 問題：新增UDP接收來自172.20.137.45的asa事件，於搜尋頁面上卻查詢不到該IP事件.,解決辦法：於indexer cluster上新增索引後部署至底下indexer，再次於SH上執行搜尋即可查詢事件.,before,[],[],Relation
There is a maintenance record for customer I.,customer,is participated by,[],[],Relation
There is a maintenance record for customer I.,maintenance record,is participated by,[],[],Relation
Engineer A handled the task from 2025/11/19 13:30 to 2025/11/19 14:30.,Engineer,is participated by,[],[],Relation
Engineer A handled the task from 2025/11/19 13:30 to 2025/11/19 14:30.,task,is participated by,[],[],Relation
The status description is equipment receipt status check.,status description,is participated by,[],[],Relation
The status description is equipment receipt status check.,equipment,is participated by,[],[],Relation
the action is to work on the following tasks today: 1.asa event reception anomaly,action,is participated by,[],[],Relation
the action is to work on the following tasks today: 1.asa event reception anomaly,tasks,is participated by,[],[],Relation
"Problem: New UDP receive from 172.20.137.45 ASA event, cannot find IP event on search page.",problem,is participated by,[],[],Relation
"Problem: New UDP receive from 172.20.137.45 ASA event, cannot find IP event on search page.",UDP,is participated by,[],[],Relation
"Problem: New UDP receive from 172.20.137.45 ASA event, cannot find IP event on search page.",IP event,is participated by,[],[],Relation
"Problem: New UDP receive from 172.20.137.45 ASA event, cannot find IP event on search page.",search page,is participated by,[],[],Relation
"Solution: Add index to indexer cluster and deploy it downstream to the below indexer, then perform a search again to query for events.",solution,is participated by,[],[],Relation
"Solution: Add index to indexer cluster and deploy it downstream to the below indexer, then perform a search again to query for events.",index,is participated by,[],[],Relation
"Solution: Add index to indexer cluster and deploy it downstream to the below indexer, then perform a search again to query for events.",indexer cluster,is participated by,[],[],Relation
"Solution: Add index to indexer cluster and deploy it downstream to the below indexer, then perform a search again to query for events.",search,is participated by,[],[],Relation
