":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"The processing engineer B worked from 2025/11/04 13:30 to 2025/11/04 17:30.","There are pending tasks for alert inventory and VMware Tools vulnerability patching.","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The disk usage of the Heavy Forwarder was investigated.","The disk usage of the host suddenly increased yesterday (11/3).","after","['succeed', 'post']","[]","Relation"
"The disk usage of the host suddenly increased yesterday (11/3).","The KV store certificate expired.","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"Discovering that the KV store certificate had expired.","The KV store status and disk usage are currently normal","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"A maintenance record for customer C was created.","The processing engineer B worked from 2025/11/04 13:30 to 2025/11/04 17:30.","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"Discovering that the KV store certificate had expired.","The disk usage of the host suddenly increased yesterday (11/3).","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"A maintenance record for client C.","C","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Engineer B handled the process from 2025/11/04 13:30 to 2025/11/04 17:30.","B","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Reports and alerts originally sent to Ryan have been changed to Calvin. A new Splunk login account has also been added, and future notifications including ES case closure will be handled by Calvin for review and closure.","Ryan","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Reports and alerts originally sent to Ryan have been changed to Calvin. A new Splunk login account has also been added, and future notifications including ES case closure will be handled by Calvin for review and closure.","Calvin","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"維護紀錄","C客戶","記錄","['record', 'log']","[]","Relation"
"B人員","C客戶","處理","['handle', 'address', 'deal with', 'manage']","[]","Relation"
"B人員","13:30至17:30","進行","['carry out', 'execute', 'perform']","[]","Relation"
"Splunk駐點服務202510第五周","狀態描述","描述","['illustrate', 'depict', 'describe']","[]","Relation"
"B人員","本月維護作業","完成","['achieve', 'fulfill', 'accomplish', 'finish']","[]","Relation"
"B人員","geodb","更新","['renew', '修改', 'refresh']","[]","Relation"
"B人員","VirusTotal","進行中","['taking place', 'ongoing', 'happening', 'underway']","[]","Relation"
"B人員","AbuseIPDB","可檢測","['measured', 'detectable']","[]","Relation"
"B人員","splunk","串接","['attach to', 'connect to', 'link with']","[]","Relation"
"B人員","Search Head測試","建立排程","['schedule', 'create timetable', 'plan routine']","[]","Relation"
"The processing engineer is B worker","The handling time is from 2025/10/27 13:30 to 2025/10/27 17:30","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The processing engineer is B worker","The status description is Splunk deployment service 202510 fifth week (2025/10/27)","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The handling time is from 2025/10/27 13:30 to 2025/10/27 17:30","The status description is Splunk deployment service 202510 fifth week (2025/10/27)","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"The handling time is from 2025/10/27 13:30 to 2025/10/27 17:30","AbuseIPDB can be used directly for Splunk","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"The handling time is from 2025/10/27 13:30 to 2025/10/27 17:30","AbuseIPDB can be used directly for Splunk","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"The status description is Splunk deployment service 202510 fifth week (2025/10/27)","The week's work includes: 1. Update geodb, 2. Complete this month's maintenance task.","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"AbuseIPDB can be used directly for Splunk at Search Head","The schedule can be established","after","['succeed', 'post']","[]","Relation"
"The maintenance record for C客戶 is being managed.","C客戶","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B人員 handled the maintenance as a processing engineer.","B人員","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B人員 handled the maintenance as a processing engineer.","processing engineer","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk駐點服務 is in operation for the fifth week of October 2025.","Splunk駐點服務","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Work items for this week include updating geodb, completing monthly maintenance tasks, and comparing data with VirusTotal from over a year ago (ongoing).","geodb","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Work items for this week include updating geodb, completing monthly maintenance tasks, and comparing data with VirusTotal from over a year ago (ongoing).","monthly maintenance tasks","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Work items for this week include updating geodb, completing monthly maintenance tasks, and comparing data with VirusTotal from over a year ago (ongoing).","data","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Work items for this week include updating geodb, completing monthly maintenance tasks, and comparing data with VirusTotal from over a year ago (ongoing).","VirusTotal","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"AbuseIPDB is detected and directly connected to splunk at Search Head for testing.","AbuseIPDB","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"AbuseIPDB is detected and directly connected to splunk at Search Head for testing.","splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"AbuseIPDB is detected and directly connected to splunk at Search Head for testing.","Search Head","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Pending tasks include alert inventory and VMware Tools vulnerability patching.","alert inventory","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Pending tasks include alert inventory and VMware Tools vulnerability patching.","VMware Tools vulnerability patching","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B人員","C客戶","處理","['handle', 'address', 'deal with', 'manage']","[]","Relation"
"B人員","Splunk駐點服務202510第四周","進行","['carry out', 'execute', 'perform']","[]","Relation"
"這是一筆關於 C客戶 的維護紀錄。","狀態描述 (Description): Splunk駐點服務202510第四周(2025/10/20).","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"處理工程師為 B人員 進行時間為 2025/10/20 11:00 至 2025/10/20 16:00。","狀態描述 (Description): Splunk駐點服務202510第四周(2025/10/20).","at the same time","['more than', 'coincide\nrelation: is greater than\n\nyour answer:\nexceeds', 'simultaneously', 'concurrently', 'surpasses']","[]","Relation"
"狀態描述 (Description): Splunk駐點服務202510第四周(2025/10/20)","處理工程師為 B人員 進行時間為 2025/10/20 11:00 至 2025/10/20 16:00。","as a result","['consequence', 'effect', 'outcome', 'following']","[]","Relation"
"狀態描述 (Description): Splunk駐點服務202510第四周(2025/10/20)","處置動作 (Action): 本周工作項目如下: 1.更新geodb 2.<刪除資料庫中IOC> 頁面復原 3.<HTTP對外大量傳輸資料報表>調整 於報表新增需監控之url 4.一年以上情資比對VirusTotal (進行中).","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"處置動作 (Action): 本周工作項目如下: 1.更新geodb 2.<刪除資料庫中IOC> 頁面復原 3.<HTTP對外大量傳輸資料報表>調整 於報表新增需監控之url 4.一年以上情資比對VirusTotal (進行中).","狀態描述 (Description): Splunk駐點服務202510第四周(2025/10/20)","because","['result from', 'arise from', 'cause by', 'due to']","[]","Relation"
"處置動作 (Action): 本周工作項目如下: 1.更新geodb 2.<刪除資料庫中IOC> 頁面復原 3.<HTTP對外大量傳輸資料報表>調整 於報表新增需監控之url 4.一年以上情資比對VirusTotal (進行中).","已取得需比對之情資清單","after","['succeed', 'post']","[]","Relation"
"已取得需比對之情資清單","後續會確認是否有其他類似VT之檢測工具以多方檢測","before","['precede', 'prior to', 'precede in time']","[]","Relation"
"There is a maintenance record about C client.","C client","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"B staff handled the case from 2025/10/20 11:00 to 2025/10/20 16:00.","B staff","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk on-site service of the fourth week (2025/10/20).","Splunk","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Splunk on-site service of the fourth week (2025/10/20).","on-site service","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Delete IOC from database and restore page.","IOC","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Delete IOC from database and restore page.","database","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Delete IOC from database and restore page.","page","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Adjust HTTP outbound large data transmission report and add URL to be monitored in the report.","HTTP","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
"Adjust HTTP outbound large data transmission report and add URL to be monitored in the report.","report","is participated by","['hosted', 'involve', 'attended to']","[]","Relation"
